설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,그늘막유형,세부위치,설치년도,전체높이,펼침지름,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
서울대입구역 8번출구,서울특별시,관악구,서울특별시 관악구 남부순환로 1822,서울특별시 관악구 봉천동 979-2,37.4811526632,126.9526451049,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
세븐일레븐 낙성대점 앞(서울미술고등학교 앞),서울특별시,관악구,서울특별시 관악구 남부순환로 1951,서울특별시 관악구 봉천동 1690-152,37.4763892324,126.9660790421,접이식그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
고려정형외과 앞 횡단보도,서울특별시,관악구,서울특별시 관악구 남부순환로 1952,서울특별시 관악구 봉천동 1657-24,37.47594879,126.9656743,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
에이스침대 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1777,서울특별시 관악구 봉천동 893-18,37.4820640738,126.9476169764,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
글라스버그,서울특별시,관악구,서울특별시 관악구 관악로 185,서울특별시 관악구 봉천동 861-11,37.4817919334,126.9526562338,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
LG 앞 교통섬,서울특별시,관악구,서울특별시 관악구 양녕로 6,서울특별시 관악구 봉천동 893-21,37.4824171335,126.9467090593,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
SK대리점 앞,서울특별시,관악구,서울특별시 관악구 은천로 110,서울특별시 관악구 봉천동 463-1,37.486684506,126.9473489415,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
LG베스트샵 뒤쪽 코너 횡단보도,서울특별시,관악구,,서울특별시 관악구 봉천동 893-26,37.4824171335,126.9467090593,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
NH 농협은행 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1801,서울특별시 관악구 봉천동 874-4,37.48182209,126.9503819,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
은천삼거리 안경콘택트 앞,서울특별시,관악구,서울특별시 관악구 은천로 186,서울특별시 관악구 봉천동 42-58,37.4855844704,126.9557071257,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
파리바게트 앞,서울특별시,관악구,서울특별시 관악구 봉천로 475,서울특별시 관악구 봉천동 859-32,37.4823329405,126.9529854711,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
서울대입구 5번출구,서울특별시,관악구,서울특별시 관악구 남부순환로 1827,서울특별시 관악구 봉천동 858-7,37.4813442522,126.9534117671,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
은천로 입구 가로공원,서울특별시,관악구,,서울특별시 관악구 봉천동 962,37.4862314775,126.9358421819,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
한국부동산 앞,서울특별시,관악구,서울특별시 관악구 양녕로 9,서울특별시 관악구 봉천동 911-15,37.4830707285,126.9463181848,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
한근한방삼계탕 앞,서울특별시,관악구,서울특별시 관악구 봉천로 396,서울특별시 관악구 봉천동 923-16,37.48280867,126.9437058,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
바디프렌드 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1761,서울특별시 관악구 봉천동 912-18,37.4822430007,126.9459861461,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
KS타워 앞,서울특별시,관악구,서울특별시 관악구 양녕로 5,서울특별시 관악구 봉천동 912-1,37.4824907783,126.9461841675,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
김창학사무소 앞,서울특별시,관악구,서울특별시 관악구 봉천로 370,서울특별시 관악구 봉천동 944-28,37.48347949,126.9408019,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
먹거리과일야채생선 앞,서울특별시,관악구,서울특별시 관악구 은천로 79,서울특별시 관악구 봉천동 622-21,37.4868632581,126.9440005931,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
경희한의원 앞,서울특별시,관악구,서울특별시 관악구 봉천로 393,서울특별시 관악구 봉천동 924-35,37.4833052466,126.9437689792,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
기아오토큐 상도점 건너편 교통섬,서울특별시,관악구,서울특별시 관악구 양녕로16길 4,서울특별시 관악구 봉천동 1736-5,37.4896668195,126.9460673114,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
양지병원의생명연구소 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1653,서울특별시 관악구 봉천동 959-8,37.48517066,126.9344372718,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
현대시장 교차로 T월드 앞,서울특별시,관악구,서울특별시 관악구 은천로 101,서울특별시 관악구 봉천동 501-3,37.4870880982,126.9466140416,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
이디야 봉천역점 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1725,서울특별시 관악구 봉천동 931-4,37.4826845342,126.9418913465,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
KT대리점 앞 관악구청 앞,서울특별시,관악구,서울특별시 관악구 쑥고개로 139,서울특별시 관악구 봉천동 1569-4,37.4788744835,126.9520291341,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
관악구청 앞 좌측,서울특별시,관악구,서울특별시 관악구 관악로 144,서울특별시 관악구 봉천동 1597-1,37.4779373944,126.9526013461,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
관악구청 정문 앞,서울특별시,관악구,서울특별시 관악구 관악로 144,서울특별시 관악구 봉천동 1597-1,37.4779373944,126.9526013461,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
목포회센터 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1766,서울특별시 관악구 봉천동 913-1,37.4817008323,126.9461146356,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
신한은행 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1778,서울특별시 관악구 봉천동 894-1,37.4815286419,126.9474987484,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
103동 앞,서울특별시,관악구,서울특별시 관악구 관악로 125,서울특별시 관악구 봉천동 1591-2,37.476479429,126.9520509017,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
롯데리아 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1724,서울특별시 관악구 봉천동 930-45,37.4821778594,126.9416321468,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
신대방역 1번출구 앞,서울특별시,관악구,서울특별시 관악구 난곡로 374,서울특별시 관악구 신림동 516,37.4873725086,126.9133960829,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
파리바게트 앞,서울특별시,관악구,서울특별시 관악구 난곡로 316,서울특별시 관악구 신림동 527-2,37.4821687207,126.9147379253,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
빌라 좋은집 앞,서울특별시,관악구,,서울특별시 관악구 신림동 103-27,37.4722890494,126.9404634065,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
서울대학교 전기차충전소 건너편 버스정류장,서울특별시,관악구,,서울특별시 관악구 신림동 산 10-4,37.4695760284,126.9516928309,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
서울대교차로 서울대 건너편 버스정류장,서울특별시,관악구,,서울특별시 관악구 신림동 150-56,37.4675555396,126.9492359649,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
신림중학교 앞,서울특별시,관악구,서울특별시 관악구 신림로 40,서울특별시 관악구 신림동 133,37.4703273365,126.9460039908,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
서울안치과의원 앞,서울특별시,관악구,서울특별시 관악구 신림로 108,서울특별시 관악구 신림동 118-3,37.4711305017,126.9375979835,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
대학동주민센터 건너편,서울특별시,관악구,서울특별시 관악구 신림로 114,서울특별시 관악구 신림동 117-4,37.4720033123,126.9367541503,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
관악산역 건너편 현수막게시대 앞,서울특별시,관악구,,서울특별시 관악구 신림동 138-54,37.4686071475,126.9466657316,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
서울대벤처타운역 1번출구 앞,서울특별시,관악구,,서울특별시 관악구 신림동 112-39,37.4723945221,126.9337777191,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
서울대벤처타운역 출구 앞,서울특별시,관악구,서울특별시 관악구 신림로 144,서울특별시 관악구 신림동 110-99,37.4720872151,126.9339552418,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
서림오피스텔 신림할인마트 앞,서울특별시,관악구,서울특별시 관악구 쑥고개로 2,서울특별시 관악구 신림동 94-36,37.4769757622,126.9376898986,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
시골쌈밥집 옆,서울특별시,관악구,,서울특별시 관악구 신림동 1642-16,37.4789492932,126.9253341619,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
봉림교 입구 GS편의점 건너,서울특별시,관악구,,서울특별시 관악구 신림동 1467-14,37.4835756822,126.9251657691,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
소망의원 앞,서울특별시,관악구,서울특별시 관악구 신림로 269,서울특별시 관악구 신림동 1634-18,37.4787419486,126.9315525723,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
GS편의점 옆 공터 앞,서울특별시,관악구,,서울특별시 관악구 신림동 1411-7,37.4845347803,126.9342064939,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
양지병원 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 1636,서울특별시 관악구 신림동 10-715,37.4843693309,126.9325654854,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
서원동 성당 앞쪽 서원역 출구 앞,서울특별시,관악구,,서울특별시 관악구 신림동 808-373,37.4783618844,126.9330932073,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
청암 두산위즈센티움 청암타워 앞,서울특별시,관악구,서울특별시 관악구 신림로 318,서울특별시 관악구 신림동 86-3,37.482575432,126.9302529174,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
GS 편의점 앞 횡단보도,서울특별시,관악구,서울특별시 관악구 쑥고개로 1,서울특별시 관악구 신림동 94-140,37.4773850792,126.9374974774,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
한성동물병원 앞 교통섬,서울특별시,관악구,서울특별시 관악구 신림로 265,서울특별시 관악구 신림동 409-165,37.4782533184,126.9318419912,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
봉림교 옆 횡단보도,서울특별시,관악구,서울특별시 관악구 남부순환로 1588-2,서울특별시 관악구 신림동 1639-1,37.4837896495,126.9271480369,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
신림역 2번출구,서울특별시,관악구,서울특별시 관악구 남부순환로 1615,서울특별시 관악구 신림동 1422-42,37.4845561109,126.9300869039,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
신림역 3번출구,서울특별시,관악구,서울특별시 관악구 남부순환로 1615,서울특별시 관악구 신림동 1422-42,37.4845561109,126.9300869039,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
명가공인중개사 앞 그늘막,서울특별시,관악구,서울특별시 관악구 신림로 300,서울특별시 관악구 신림동 1641-40,37.4811405196,126.9303106687,접이식그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
갤러리커스넘 차량용품점 앞,서울특별시,관악구,서울특별시 관악구 남부순환로 2022,서울특별시 관악구 남현동 1054-46,37.4757504684,126.9733068134,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
홈플러스 앞,서울특별시,관악구,서울특별시 관악구 과천대로 909,서울특별시 관악구 남현동 612-51,37.4714704021,126.9824664685,스마트그늘막,,,,,서울특별시 관악구청,,2025-08-07,3200000,서울특별시 관악구
